id	sentence1	sentence2	label
1147109108597833728	airtelug with network down 	airtel - Calls	None
1147109108597833728	airtelug with network down 	airtel - CustomerService	None
1147109108597833728	airtelug with network down 	airtel - Data	None
1147109108597833728	airtelug with network down 	airtel - General	None
1147109108597833728	airtelug with network down 	airtel - Network	Negative
1147198198701858819	airtelug how do you explain gb getting done in just minutes you guys take loyal customers for granted how does one load airtime only for it to get done even before serious usage muleke tufula basiru mwetereze otherwise youll lose customers 	airtel - Calls	None
1147198198701858819	airtelug how do you explain gb getting done in just minutes you guys take loyal customers for granted how does one load airtime only for it to get done even before serious usage muleke tufula basiru mwetereze otherwise youll lose customers 	airtel - CustomerService	None
1147198198701858819	airtelug how do you explain gb getting done in just minutes you guys take loyal customers for granted how does one load airtime only for it to get done even before serious usage muleke tufula basiru mwetereze otherwise youll lose customers 	airtel - Data	Negative
1147198198701858819	airtelug how do you explain gb getting done in just minutes you guys take loyal customers for granted how does one load airtime only for it to get done even before serious usage muleke tufula basiru mwetereze otherwise youll lose customers 	airtel - General	None
1147198198701858819	airtelug how do you explain gb getting done in just minutes you guys take loyal customers for granted how does one load airtime only for it to get done even before serious usage muleke tufula basiru mwetereze otherwise youll lose customers 	airtel - Network	None
1147214986831380480	so when u keep buying my pakalast calls frequently airtelugthey increase the tarrifs my limit was now i have tarrifs from to sincerely am not that richso annoying sob 	airtel - Calls	Negative
1147214986831380480	so when u keep buying my pakalast calls frequently airtelugthey increase the tarrifs my limit was now i have tarrifs from to sincerely am not that richso annoying sob 	airtel - CustomerService	None
1147214986831380480	so when u keep buying my pakalast calls frequently airtelugthey increase the tarrifs my limit was now i have tarrifs from to sincerely am not that richso annoying sob 	airtel - Data	None
1147214986831380480	so when u keep buying my pakalast calls frequently airtelugthey increase the tarrifs my limit was now i have tarrifs from to sincerely am not that richso annoying sob 	airtel - General	None
1147214986831380480	so when u keep buying my pakalast calls frequently airtelugthey increase the tarrifs my limit was now i have tarrifs from to sincerely am not that richso annoying sob 	airtel - Network	None
1147228522412498944	all am left to do is smash this ki airtelug line this thuggery is too much unamused 	airtel - Calls	None
1147228522412498944	all am left to do is smash this ki airtelug line this thuggery is too much unamused 	airtel - CustomerService	None
1147228522412498944	all am left to do is smash this ki airtelug line this thuggery is too much unamused 	airtel - Data	None
1147228522412498944	all am left to do is smash this ki airtelug line this thuggery is too much unamused 	airtel - General	Negative
1147228522412498944	all am left to do is smash this ki airtelug line this thuggery is too much unamused 	airtel - Network	None
1147231189956214790	kawumabulayimu airtelug joy fuck those guys i think this only happens to me i buy credit and mfs dont even put it on my simcard but rather send bogus messages 	airtel - Calls	None
1147231189956214790	kawumabulayimu airtelug joy fuck those guys i think this only happens to me i buy credit and mfs dont even put it on my simcard but rather send bogus messages 	airtel - CustomerService	Negative
1147231189956214790	kawumabulayimu airtelug joy fuck those guys i think this only happens to me i buy credit and mfs dont even put it on my simcard but rather send bogus messages 	airtel - Data	None
1147231189956214790	kawumabulayimu airtelug joy fuck those guys i think this only happens to me i buy credit and mfs dont even put it on my simcard but rather send bogus messages 	airtel - General	None
1147231189956214790	kawumabulayimu airtelug joy fuck those guys i think this only happens to me i buy credit and mfs dont even put it on my simcard but rather send bogus messages 	airtel - Network	None
1147370269700501506	kiweewaprince airtelug there is a network interruption that has caused a delay in token generation when it stabilizes you will receive a message having your token sg 	airtel - Calls	None
1147370269700501506	kiweewaprince airtelug there is a network interruption that has caused a delay in token generation when it stabilizes you will receive a message having your token sg 	airtel - CustomerService	None
1147370269700501506	kiweewaprince airtelug there is a network interruption that has caused a delay in token generation when it stabilizes you will receive a message having your token sg 	airtel - Data	None
1147370269700501506	kiweewaprince airtelug there is a network interruption that has caused a delay in token generation when it stabilizes you will receive a message having your token sg 	airtel - General	None
1147370269700501506	kiweewaprince airtelug there is a network interruption that has caused a delay in token generation when it stabilizes you will receive a message having your token sg 	airtel - Network	Negative
1147372488734777350	airtelug i was not using ma airtel line oftenly so u guys disconnected it so how may you help me should i get a new line or i can reregister ma old number pensive 	airtel - Calls	None
1147372488734777350	airtelug i was not using ma airtel line oftenly so u guys disconnected it so how may you help me should i get a new line or i can reregister ma old number pensive 	airtel - CustomerService	Negative
1147372488734777350	airtelug i was not using ma airtel line oftenly so u guys disconnected it so how may you help me should i get a new line or i can reregister ma old number pensive 	airtel - Data	None
1147372488734777350	airtelug i was not using ma airtel line oftenly so u guys disconnected it so how may you help me should i get a new line or i can reregister ma old number pensive 	airtel - General	None
1147372488734777350	airtelug i was not using ma airtel line oftenly so u guys disconnected it so how may you help me should i get a new line or i can reregister ma old number pensive 	airtel - Network	None
1147385846137532416	realthasanta sis u dont know how i love airtelug but i see they are dragging me to move on smirk mpulira obusungu i buy my airtime at night and sleep the next morning im trying to buy data naye mbu insufficient balance pout 	airtel - Calls	None
1147385846137532416	realthasanta sis u dont know how i love airtelug but i see they are dragging me to move on smirk mpulira obusungu i buy my airtime at night and sleep the next morning im trying to buy data naye mbu insufficient balance pout 	airtel - CustomerService	Negative
1147385846137532416	realthasanta sis u dont know how i love airtelug but i see they are dragging me to move on smirk mpulira obusungu i buy my airtime at night and sleep the next morning im trying to buy data naye mbu insufficient balance pout 	airtel - Data	None
1147385846137532416	realthasanta sis u dont know how i love airtelug but i see they are dragging me to move on smirk mpulira obusungu i buy my airtime at night and sleep the next morning im trying to buy data naye mbu insufficient balance pout 	airtel - General	None
1147385846137532416	realthasanta sis u dont know how i love airtelug but i see they are dragging me to move on smirk mpulira obusungu i buy my airtime at night and sleep the next morning im trying to buy data naye mbu insufficient balance pout 	airtel - Network	None
1147407356977995781	airtelug data matter to resolve on gb monthly on th june to expire on th july expired th june gb weekly on th june to expire th july according to message received did not show on your system and expired today th july help 	airtel - Calls	None
1147407356977995781	airtelug data matter to resolve on gb monthly on th june to expire on th july expired th june gb weekly on th june to expire th july according to message received did not show on your system and expired today th july help 	airtel - CustomerService	None
1147407356977995781	airtelug data matter to resolve on gb monthly on th june to expire on th july expired th june gb weekly on th june to expire th july according to message received did not show on your system and expired today th july help 	airtel - Data	Negative
1147407356977995781	airtelug data matter to resolve on gb monthly on th june to expire on th july expired th june gb weekly on th june to expire th july according to message received did not show on your system and expired today th july help 	airtel - General	None
1147407356977995781	airtelug data matter to resolve on gb monthly on th june to expire on th july expired th june gb weekly on th june to expire th july according to message received did not show on your system and expired today th july help 	airtel - Network	None
1147418379399159808	esthercarol airtelug joy my breathe oh lord openhands 	airtel - Calls	None
1147418379399159808	esthercarol airtelug joy my breathe oh lord openhands 	airtel - CustomerService	None
1147418379399159808	esthercarol airtelug joy my breathe oh lord openhands 	airtel - Data	None
1147418379399159808	esthercarol airtelug joy my breathe oh lord openhands 	airtel - General	Positive
1147418379399159808	esthercarol airtelug joy my breathe oh lord openhands 	airtel - Network	None
1147447621943996416	muyangalutaaya airtelug sorry bt this reply is too rude 	airtel - Calls	None
1147447621943996416	muyangalutaaya airtelug sorry bt this reply is too rude 	airtel - CustomerService	Negative
1147447621943996416	muyangalutaaya airtelug sorry bt this reply is too rude 	airtel - Data	None
1147447621943996416	muyangalutaaya airtelug sorry bt this reply is too rude 	airtel - General	None
1147447621943996416	muyangalutaaya airtelug sorry bt this reply is too rude 	airtel - Network	None
1147455782373462016	why is airtelug now days having lots of dropped calls airtel who is the mafia that has infiltrated youotherwise am having second thoughts to return back to my former network dont think loading is easy in this current regime of m 	airtel - Calls	Negative
1147455782373462016	why is airtelug now days having lots of dropped calls airtel who is the mafia that has infiltrated youotherwise am having second thoughts to return back to my former network dont think loading is easy in this current regime of m 	airtel - CustomerService	None
1147455782373462016	why is airtelug now days having lots of dropped calls airtel who is the mafia that has infiltrated youotherwise am having second thoughts to return back to my former network dont think loading is easy in this current regime of m 	airtel - Data	None
1147455782373462016	why is airtelug now days having lots of dropped calls airtel who is the mafia that has infiltrated youotherwise am having second thoughts to return back to my former network dont think loading is easy in this current regime of m 	airtel - General	None
1147455782373462016	why is airtelug now days having lots of dropped calls airtel who is the mafia that has infiltrated youotherwise am having second thoughts to return back to my former network dont think loading is easy in this current regime of m 	airtel - Network	None
1147473164957605888	airtelug hi airtel am in kenya but we experience some difficulty to send money and withdrawal pliz can u assit 	airtel - Calls	None
1147473164957605888	airtelug hi airtel am in kenya but we experience some difficulty to send money and withdrawal pliz can u assit 	airtel - CustomerService	None
1147473164957605888	airtelug hi airtel am in kenya but we experience some difficulty to send money and withdrawal pliz can u assit 	airtel - Data	None
1147473164957605888	airtelug hi airtel am in kenya but we experience some difficulty to send money and withdrawal pliz can u assit 	airtel - General	None
1147473164957605888	airtelug hi airtel am in kenya but we experience some difficulty to send money and withdrawal pliz can u assit 	airtel - Network	None
1147473527181852677	airtelug the network is damn slow 	airtel - Calls	None
1147473527181852677	airtelug the network is damn slow 	airtel - CustomerService	None
1147473527181852677	airtelug the network is damn slow 	airtel - Data	None
1147473527181852677	airtelug the network is damn slow 	airtel - General	None
1147473527181852677	airtelug the network is damn slow 	airtel - Network	Negative
1147475617018974208	muyangalutaaya airtelug poor network quality is the order of the day for airtel they keep asking you for details but nothing will change guma bugumi 	airtel - Calls	None
1147475617018974208	muyangalutaaya airtelug poor network quality is the order of the day for airtel they keep asking you for details but nothing will change guma bugumi 	airtel - CustomerService	None
1147475617018974208	muyangalutaaya airtelug poor network quality is the order of the day for airtel they keep asking you for details but nothing will change guma bugumi 	airtel - Data	None
1147475617018974208	muyangalutaaya airtelug poor network quality is the order of the day for airtel they keep asking you for details but nothing will change guma bugumi 	airtel - General	None
1147475617018974208	muyangalutaaya airtelug poor network quality is the order of the day for airtel they keep asking you for details but nothing will change guma bugumi 	airtel - Network	Negative
1147479744952315904	airtelug hi again am moses in kenya we are experiencing network problem to access our airtel money even to get calls from home please can you assist us thanks 	airtel - Calls	Negative
1147479744952315904	airtelug hi again am moses in kenya we are experiencing network problem to access our airtel money even to get calls from home please can you assist us thanks 	airtel - CustomerService	None
1147479744952315904	airtelug hi again am moses in kenya we are experiencing network problem to access our airtel money even to get calls from home please can you assist us thanks 	airtel - Data	None
1147479744952315904	airtelug hi again am moses in kenya we are experiencing network problem to access our airtel money even to get calls from home please can you assist us thanks 	airtel - General	None
1147479744952315904	airtelug hi again am moses in kenya we are experiencing network problem to access our airtel money even to get calls from home please can you assist us thanks 	airtel - Network	Negative
1147519167299575809	airtelug reduces calling rates across all networks 	airtel - Calls	Positive
1147519167299575809	airtelug reduces calling rates across all networks 	airtel - CustomerService	None
1147519167299575809	airtelug reduces calling rates across all networks 	airtel - Data	None
1147519167299575809	airtelug reduces calling rates across all networks 	airtel - General	None
1147519167299575809	airtelug reduces calling rates across all networks 	airtel - Network	None
1147541747410591744	meanwhile airtelug please explain to me why i cant have m on my line thinking 	airtel - Calls	None
1147541747410591744	meanwhile airtelug please explain to me why i cant have m on my line thinking 	airtel - CustomerService	None
1147541747410591744	meanwhile airtelug please explain to me why i cant have m on my line thinking 	airtel - Data	None
1147541747410591744	meanwhile airtelug please explain to me why i cant have m on my line thinking 	airtel - General	None
1147541747410591744	meanwhile airtelug please explain to me why i cant have m on my line thinking 	airtel - Network	None
1147544952328601605	is it like its not possible anymore to send mtn mobile money to airtel anymore mtn airtelug 	airtel - Calls	None
1147544952328601605	is it like its not possible anymore to send mtn mobile money to airtel anymore mtn airtelug 	airtel - CustomerService	None
1147544952328601605	is it like its not possible anymore to send mtn mobile money to airtel anymore mtn airtelug 	airtel - Data	None
1147544952328601605	is it like its not possible anymore to send mtn mobile money to airtel anymore mtn airtelug 	airtel - General	None
1147544952328601605	is it like its not possible anymore to send mtn mobile money to airtel anymore mtn airtelug 	airtel - Network	None
1147545545721962496	airtelug i tried putting m on my airtel money and it refused 	airtel - Calls	None
1147545545721962496	airtelug i tried putting m on my airtel money and it refused 	airtel - CustomerService	None
1147545545721962496	airtelug i tried putting m on my airtel money and it refused 	airtel - Data	None
1147545545721962496	airtelug i tried putting m on my airtel money and it refused 	airtel - General	None
1147545545721962496	airtelug i tried putting m on my airtel money and it refused 	airtel - Network	None
1147572920497201154	i have had the same drop calls on my mtn number for the last one month no substantive response in return contemplating physical contact mtn airtelug 	airtel - Calls	Negative
1147572920497201154	i have had the same drop calls on my mtn number for the last one month no substantive response in return contemplating physical contact mtn airtelug 	airtel - CustomerService	None
1147572920497201154	i have had the same drop calls on my mtn number for the last one month no substantive response in return contemplating physical contact mtn airtelug 	airtel - Data	None
1147572920497201154	i have had the same drop calls on my mtn number for the last one month no substantive response in return contemplating physical contact mtn airtelug 	airtel - General	None
1147572920497201154	i have had the same drop calls on my mtn number for the last one month no substantive response in return contemplating physical contact mtn airtelug 	airtel - Network	None
1147580937099784193	airtelug easy to buy data on but its hard using it have two lines of airtel naye its high time i think of balancing the boat 	airtel - Calls	None
1147580937099784193	airtelug easy to buy data on but its hard using it have two lines of airtel naye its high time i think of balancing the boat 	airtel - CustomerService	None
1147580937099784193	airtelug easy to buy data on but its hard using it have two lines of airtel naye its high time i think of balancing the boat 	airtel - Data	Negative
1147580937099784193	airtelug easy to buy data on but its hard using it have two lines of airtel naye its high time i think of balancing the boat 	airtel - General	None
1147580937099784193	airtelug easy to buy data on but its hard using it have two lines of airtel naye its high time i think of balancing the boat 	airtel - Network	None
1147602072927428615	dear airtelug we are in and for your info its called a digital age and work i now moving super fast but your rubbish network is making it hard for us to catch up eat a loan or somethin but get your network to the required standard 	airtel - Calls	None
1147602072927428615	dear airtelug we are in and for your info its called a digital age and work i now moving super fast but your rubbish network is making it hard for us to catch up eat a loan or somethin but get your network to the required standard 	airtel - CustomerService	None
1147602072927428615	dear airtelug we are in and for your info its called a digital age and work i now moving super fast but your rubbish network is making it hard for us to catch up eat a loan or somethin but get your network to the required standard 	airtel - Data	None
1147602072927428615	dear airtelug we are in and for your info its called a digital age and work i now moving super fast but your rubbish network is making it hard for us to catch up eat a loan or somethin but get your network to the required standard 	airtel - General	None
1147602072927428615	dear airtelug we are in and for your info its called a digital age and work i now moving super fast but your rubbish network is making it hard for us to catch up eat a loan or somethin but get your network to the required standard 	airtel - Network	Negative
1147659881530441729	airtelug with your g network itd be a waste of money 	airtel - Calls	None
1147659881530441729	airtelug with your g network itd be a waste of money 	airtel - CustomerService	None
1147659881530441729	airtelug with your g network itd be a waste of money 	airtel - Data	None
1147659881530441729	airtelug with your g network itd be a waste of money 	airtel - General	None
1147659881530441729	airtelug with your g network itd be a waste of money 	airtel - Network	Negative
1147727983295291392	airtelug hello thanks for your service today is my birthday 	airtel - Calls	None
1147727983295291392	airtelug hello thanks for your service today is my birthday 	airtel - CustomerService	None
1147727983295291392	airtelug hello thanks for your service today is my birthday 	airtel - Data	None
1147727983295291392	airtelug hello thanks for your service today is my birthday 	airtel - General	Positive
1147727983295291392	airtelug hello thanks for your service today is my birthday 	airtel - Network	None
1147743729282949120	airtelug engineers should come to rescue people alongside salaam munyonyo road the network is not good at all timesfor the past years i have been here indeed the network along this road is poor 	airtel - Calls	None
1147743729282949120	airtelug engineers should come to rescue people alongside salaam munyonyo road the network is not good at all timesfor the past years i have been here indeed the network along this road is poor 	airtel - CustomerService	None
1147743729282949120	airtelug engineers should come to rescue people alongside salaam munyonyo road the network is not good at all timesfor the past years i have been here indeed the network along this road is poor 	airtel - Data	None
1147743729282949120	airtelug engineers should come to rescue people alongside salaam munyonyo road the network is not good at all timesfor the past years i have been here indeed the network along this road is poor 	airtel - General	None
1147743729282949120	airtelug engineers should come to rescue people alongside salaam munyonyo road the network is not good at all timesfor the past years i have been here indeed the network along this road is poor 	airtel - Network	Negative
1147761440163430401	via perilofafrica airtel cuts calling rates to shs across all networks in a bid to remain customer centric and provide affordable products airtel uganda has today announced a tariff reduction in its calling rates across all networks the rates have 	airtel - Calls	Positive
1147769103714832384	airtelug announced a tariff reduction in its calling rates across all networks the rates have been reduced from a flat rate of ush per second to ush per second for clients calling to other networks or airtel to airtel 	airtel - Calls	Positive
1147769103714832384	airtelug announced a tariff reduction in its calling rates across all networks the rates have been reduced from a flat rate of ush per second to ush per second for clients calling to other networks or airtel to airtel 	airtel - CustomerService	None
1147769103714832384	airtelug announced a tariff reduction in its calling rates across all networks the rates have been reduced from a flat rate of ush per second to ush per second for clients calling to other networks or airtel to airtel 	airtel - Data	None
1147769103714832384	airtelug announced a tariff reduction in its calling rates across all networks the rates have been reduced from a flat rate of ush per second to ush per second for clients calling to other networks or airtel to airtel 	airtel - General	None
1147769103714832384	airtelug announced a tariff reduction in its calling rates across all networks the rates have been reduced from a flat rate of ush per second to ush per second for clients calling to other networks or airtel to airtel 	airtel - Network	None
1147794879139000320	airtelug is it just me or are you actually having internet issues my phone clearly shows g but no internet connection 	airtel - Calls	None
1147794879139000320	airtelug is it just me or are you actually having internet issues my phone clearly shows g but no internet connection 	airtel - CustomerService	None
1147794879139000320	airtelug is it just me or are you actually having internet issues my phone clearly shows g but no internet connection 	airtel - Data	Negative
1147794879139000320	airtelug is it just me or are you actually having internet issues my phone clearly shows g but no internet connection 	airtel - General	None
1147794879139000320	airtelug is it just me or are you actually having internet issues my phone clearly shows g but no internet connection 	airtel - Network	None
1147801346533466113	airtelug admit it you are deliberately slowing down the data speeds of vpn users 	airtel - Calls	None
1147801346533466113	airtelug admit it you are deliberately slowing down the data speeds of vpn users 	airtel - CustomerService	None
1147801346533466113	airtelug admit it you are deliberately slowing down the data speeds of vpn users 	airtel - Data	Negative
1147801346533466113	airtelug admit it you are deliberately slowing down the data speeds of vpn users 	airtel - General	None
1147801346533466113	airtelug admit it you are deliberately slowing down the data speeds of vpn users 	airtel - Network	None
1147828464323563520	airtelug sort the network guys simple and clear 	airtel - Calls	None
1147828464323563520	airtelug sort the network guys simple and clear 	airtel - CustomerService	None
1147828464323563520	airtelug sort the network guys simple and clear 	airtel - Data	None
1147828464323563520	airtelug sort the network guys simple and clear 	airtel - General	None
1147828464323563520	airtelug sort the network guys simple and clear 	airtel - Network	Negative
1147942476902277124	the way airtelug is consuming my data i need a new data peovider 	airtel - Calls	None
1147942476902277124	the way airtelug is consuming my data i need a new data peovider 	airtel - CustomerService	None
1147942476902277124	the way airtelug is consuming my data i need a new data peovider 	airtel - Data	Negative
1147942476902277124	the way airtelug is consuming my data i need a new data peovider 	airtel - General	None
1147942476902277124	the way airtelug is consuming my data i need a new data peovider 	airtel - Network	None
1147947665344221184	airtelug but airtel the way you consume people data is not much you just loaded then hit me with the message you already use of your daily data yet you have just checked on my whats up message mtn now improve after my complaint 	airtel - Calls	None
1147947665344221184	airtelug but airtel the way you consume people data is not much you just loaded then hit me with the message you already use of your daily data yet you have just checked on my whats up message mtn now improve after my complaint 	airtel - CustomerService	None
1147947665344221184	airtelug but airtel the way you consume people data is not much you just loaded then hit me with the message you already use of your daily data yet you have just checked on my whats up message mtn now improve after my complaint 	airtel - Data	Negative
1147947665344221184	airtelug but airtel the way you consume people data is not much you just loaded then hit me with the message you already use of your daily data yet you have just checked on my whats up message mtn now improve after my complaint 	airtel - General	None
1147947665344221184	airtelug but airtel the way you consume people data is not much you just loaded then hit me with the message you already use of your daily data yet you have just checked on my whats up message mtn now improve after my complaint 	airtel - Network	None
1147950060644315136	airtelug well i loaded mbs at got a safeboda and tweeted and got the usage message 	airtel - Calls	None
1147950060644315136	airtelug well i loaded mbs at got a safeboda and tweeted and got the usage message 	airtel - CustomerService	None
1147950060644315136	airtelug well i loaded mbs at got a safeboda and tweeted and got the usage message 	airtel - Data	Negative
1147950060644315136	airtelug well i loaded mbs at got a safeboda and tweeted and got the usage message 	airtel - General	None
1147950060644315136	airtelug well i loaded mbs at got a safeboda and tweeted and got the usage message 	airtel - Network	None
1147955684564037632	airtelug its too much even if i have just checked message or even sometimes when your network is not there your confidently message me a message you have already use thinking 	airtel - Calls	None
1147955684564037632	airtelug its too much even if i have just checked message or even sometimes when your network is not there your confidently message me a message you have already use thinking 	airtel - CustomerService	None
1147955684564037632	airtelug its too much even if i have just checked message or even sometimes when your network is not there your confidently message me a message you have already use thinking 	airtel - Data	Negative
1147955684564037632	airtelug its too much even if i have just checked message or even sometimes when your network is not there your confidently message me a message you have already use thinking 	airtel - General	None
1147955684564037632	airtelug its too much even if i have just checked message or even sometimes when your network is not there your confidently message me a message you have already use thinking 	airtel - Network	None
1148081174524379136	airtelug havent been able to use the appgives me an error what gives 	airtel - Calls	None
1148081174524379136	airtelug havent been able to use the appgives me an error what gives 	airtel - CustomerService	None
1148081174524379136	airtelug havent been able to use the appgives me an error what gives 	airtel - Data	None
1148081174524379136	airtelug havent been able to use the appgives me an error what gives 	airtel - General	None
1148081174524379136	airtelug havent been able to use the appgives me an error what gives 	airtel - Network	None
1148082550516211718	airtelug i bought yo sim card at the beginning of last month and was active for just days and went off upto now its not yet activated 	airtel - Calls	None
1148082550516211718	airtelug i bought yo sim card at the beginning of last month and was active for just days and went off upto now its not yet activated 	airtel - CustomerService	Negative
1148082550516211718	airtelug i bought yo sim card at the beginning of last month and was active for just days and went off upto now its not yet activated 	airtel - Data	None
1148082550516211718	airtelug i bought yo sim card at the beginning of last month and was active for just days and went off upto now its not yet activated 	airtel - General	None
1148082550516211718	airtelug i bought yo sim card at the beginning of last month and was active for just days and went off upto now its not yet activated 	airtel - Network	None
1148119333270360065	airtelug thats much y cant voice bundles call across all network 	airtel - Calls	Negative
1148119333270360065	airtelug thats much y cant voice bundles call across all network 	airtel - CustomerService	None
1148119333270360065	airtelug thats much y cant voice bundles call across all network 	airtel - Data	None
1148119333270360065	airtelug thats much y cant voice bundles call across all network 	airtel - General	None
1148119333270360065	airtelug thats much y cant voice bundles call across all network 	airtel - Network	None
1148175459034624000	it still baffles me how i buy airtel data just press the data icon to switch it on and in minutes what was mbs produces a message of youve used of your data bundle fellas airtelug are your bundles chinese too so we can look for uk used confused stuckouttonguewinkingeye 	airtel - Calls	None
1148175459034624000	it still baffles me how i buy airtel data just press the data icon to switch it on and in minutes what was mbs produces a message of youve used of your data bundle fellas airtelug are your bundles chinese too so we can look for uk used confused stuckouttonguewinkingeye 	airtel - CustomerService	None
1148175459034624000	it still baffles me how i buy airtel data just press the data icon to switch it on and in minutes what was mbs produces a message of youve used of your data bundle fellas airtelug are your bundles chinese too so we can look for uk used confused stuckouttonguewinkingeye 	airtel - Data	Negative
1148175459034624000	it still baffles me how i buy airtel data just press the data icon to switch it on and in minutes what was mbs produces a message of youve used of your data bundle fellas airtelug are your bundles chinese too so we can look for uk used confused stuckouttonguewinkingeye 	airtel - General	None
1148175459034624000	it still baffles me how i buy airtel data just press the data icon to switch it on and in minutes what was mbs produces a message of youve used of your data bundle fellas airtelug are your bundles chinese too so we can look for uk used confused stuckouttonguewinkingeye 	airtel - Network	None
1148183582692823041	airtelug why is every mtn number barred while am trying to share the love with mobile money including mine and i know it was working this morning 	airtel - Calls	None
1148183582692823041	airtelug why is every mtn number barred while am trying to share the love with mobile money including mine and i know it was working this morning 	airtel - CustomerService	None
1148183582692823041	airtelug why is every mtn number barred while am trying to share the love with mobile money including mine and i know it was working this morning 	airtel - Data	None
1148183582692823041	airtelug why is every mtn number barred while am trying to share the love with mobile money including mine and i know it was working this morning 	airtel - General	None
1148183582692823041	airtelug why is every mtn number barred while am trying to share the love with mobile money including mine and i know it was working this morning 	airtel - Network	None
1148198552440594434	airtelug its unfair how my mbs keep on going yet my messages arent being sent sleepy 	airtel - Calls	None
1148198552440594434	airtelug its unfair how my mbs keep on going yet my messages arent being sent sleepy 	airtel - CustomerService	None
1148198552440594434	airtelug its unfair how my mbs keep on going yet my messages arent being sent sleepy 	airtel - Data	Negative
1148198552440594434	airtelug its unfair how my mbs keep on going yet my messages arent being sent sleepy 	airtel - General	None
1148198552440594434	airtelug its unfair how my mbs keep on going yet my messages arent being sent sleepy 	airtel - Network	None
1148208625040728065	airtelug all i want to know is when the mobile money app will be up and running its been over weeks since it went down 	airtel - Calls	None
1148208625040728065	airtelug all i want to know is when the mobile money app will be up and running its been over weeks since it went down 	airtel - CustomerService	None
1148208625040728065	airtelug all i want to know is when the mobile money app will be up and running its been over weeks since it went down 	airtel - Data	None
1148208625040728065	airtelug all i want to know is when the mobile money app will be up and running its been over weeks since it went down 	airtel - General	None
1148208625040728065	airtelug all i want to know is when the mobile money app will be up and running its been over weeks since it went down 	airtel - Network	None
1148211926519996416	airtelug i was at your offices at ruth towers to reactivate my line and was told it would be active in minutes that is hours ago and still nothing please help 	airtel - Calls	None
1148211926519996416	airtelug i was at your offices at ruth towers to reactivate my line and was told it would be active in minutes that is hours ago and still nothing please help 	airtel - CustomerService	Negative
1148211926519996416	airtelug i was at your offices at ruth towers to reactivate my line and was told it would be active in minutes that is hours ago and still nothing please help 	airtel - Data	None
1148211926519996416	airtelug i was at your offices at ruth towers to reactivate my line and was told it would be active in minutes that is hours ago and still nothing please help 	airtel - General	None
1148211926519996416	airtelug i was at your offices at ruth towers to reactivate my line and was told it would be active in minutes that is hours ago and still nothing please help 	airtel - Network	None
1148222683240382464	airtelug whats happening youve swallowed my data while have been using wireless since your network wasnt even working 	airtel - Calls	None
1148222683240382464	airtelug whats happening youve swallowed my data while have been using wireless since your network wasnt even working 	airtel - CustomerService	None
1148222683240382464	airtelug whats happening youve swallowed my data while have been using wireless since your network wasnt even working 	airtel - Data	Negative
1148222683240382464	airtelug whats happening youve swallowed my data while have been using wireless since your network wasnt even working 	airtel - General	None
1148222683240382464	airtelug whats happening youve swallowed my data while have been using wireless since your network wasnt even working 	airtel - Network	Negative
1148227139680067586	mechodu airtelug joy i will be at clement hill 	airtel - Calls	None
1148227139680067586	mechodu airtelug joy i will be at clement hill 	airtel - CustomerService	None
1148227139680067586	mechodu airtelug joy i will be at clement hill 	airtel - Data	None
1148227139680067586	mechodu airtelug joy i will be at clement hill 	airtel - General	Positive
1148227139680067586	mechodu airtelug joy i will be at clement hill 	airtel - Network	None
1148247494163402755	hrs have passed still no response from airtelug as to why my airtime is chopped 	airtel - Calls	None
1148247494163402755	hrs have passed still no response from airtelug as to why my airtime is chopped 	airtel - CustomerService	Negative
1148247494163402755	hrs have passed still no response from airtelug as to why my airtime is chopped 	airtel - Data	None
1148247494163402755	hrs have passed still no response from airtelug as to why my airtime is chopped 	airtel - General	None
1148247494163402755	hrs have passed still no response from airtelug as to why my airtime is chopped 	airtel - Network	None
1148297276768555008	airtelug airtel money is not working for ios users freezes at the nd or rd step amp theres no access to airtel money app please advise on alternatives 	airtel - Calls	None
1148297276768555008	airtelug airtel money is not working for ios users freezes at the nd or rd step amp theres no access to airtel money app please advise on alternatives 	airtel - CustomerService	None
1148297276768555008	airtelug airtel money is not working for ios users freezes at the nd or rd step amp theres no access to airtel money app please advise on alternatives 	airtel - Data	None
1148297276768555008	airtelug airtel money is not working for ios users freezes at the nd or rd step amp theres no access to airtel money app please advise on alternatives 	airtel - General	None
1148297276768555008	airtelug airtel money is not working for ios users freezes at the nd or rd step amp theres no access to airtel money app please advise on alternatives 	airtel - Network	None
1148310953618026502	airtelug i loaded data using mobile money and i havent received it yet my money was taken i understand technical issues happen but teach your customer care service helpline to know how to communicate such issues professionally am not happy 	airtel - Calls	None
1148310953618026502	airtelug i loaded data using mobile money and i havent received it yet my money was taken i understand technical issues happen but teach your customer care service helpline to know how to communicate such issues professionally am not happy 	airtel - CustomerService	None
1148310953618026502	airtelug i loaded data using mobile money and i havent received it yet my money was taken i understand technical issues happen but teach your customer care service helpline to know how to communicate such issues professionally am not happy 	airtel - Data	Negative
1148310953618026502	airtelug i loaded data using mobile money and i havent received it yet my money was taken i understand technical issues happen but teach your customer care service helpline to know how to communicate such issues professionally am not happy 	airtel - General	None
1148310953618026502	airtelug i loaded data using mobile money and i havent received it yet my money was taken i understand technical issues happen but teach your customer care service helpline to know how to communicate such issues professionally am not happy 	airtel - Network	None
