id	sentence1	sentence2	label
1129443667708698624	mtnug so you blocked my line which i just revalidated a week after verification with id and everything i need some quick answers and no im not going back to your service center 	mtn - Calls	None
1129443667708698624	mtnug so you blocked my line which i just revalidated a week after verification with id and everything i need some quick answers and no im not going back to your service center 	mtn - CustomerService	Negative
1129443667708698624	mtnug so you blocked my line which i just revalidated a week after verification with id and everything i need some quick answers and no im not going back to your service center 	mtn - Data	None
1129443667708698624	mtnug so you blocked my line which i just revalidated a week after verification with id and everything i need some quick answers and no im not going back to your service center 	mtn - General	None
1129443667708698624	mtnug so you blocked my line which i just revalidated a week after verification with id and everything i need some quick answers and no im not going back to your service center 	mtn - Network	None
1129444018729959425	mtnug meanwhile you blocked my line and my people are panicking do you need a blood sacrifice before you guys can stop taking us for a ride 	mtn - Calls	None
1129444018729959425	mtnug meanwhile you blocked my line and my people are panicking do you need a blood sacrifice before you guys can stop taking us for a ride 	mtn - CustomerService	Negative
1129444018729959425	mtnug meanwhile you blocked my line and my people are panicking do you need a blood sacrifice before you guys can stop taking us for a ride 	mtn - Data	None
1129444018729959425	mtnug meanwhile you blocked my line and my people are panicking do you need a blood sacrifice before you guys can stop taking us for a ride 	mtn - General	None
1129444018729959425	mtnug meanwhile you blocked my line and my people are panicking do you need a blood sacrifice before you guys can stop taking us for a ride 	mtn - Network	None
1129450400514494464	mtnug gb only that cant download wwe and last episode angry confused unamused 	mtn - Calls	None
1129450400514494464	mtnug gb only that cant download wwe and last episode angry confused unamused 	mtn - CustomerService	None
1129450400514494464	mtnug gb only that cant download wwe and last episode angry confused unamused 	mtn - Data	Negative
1129450400514494464	mtnug gb only that cant download wwe and last episode angry confused unamused 	mtn - General	None
1129450400514494464	mtnug gb only that cant download wwe and last episode angry confused unamused 	mtn - Network	None
1129455435604471810	mtnug why is my number out of service right now yet it was verified 	mtn - Calls	None
1129455435604471810	mtnug why is my number out of service right now yet it was verified 	mtn - CustomerService	None
1129455435604471810	mtnug why is my number out of service right now yet it was verified 	mtn - Data	None
1129455435604471810	mtnug why is my number out of service right now yet it was verified 	mtn - General	None
1129455435604471810	mtnug why is my number out of service right now yet it was verified 	mtn - Network	Negative
1129456966395416576	mtnug why cant i make and receive calls yet i verified my number 	mtn - Calls	Negative
1129456966395416576	mtnug why cant i make and receive calls yet i verified my number 	mtn - CustomerService	None
1129456966395416576	mtnug why cant i make and receive calls yet i verified my number 	mtn - Data	None
1129456966395416576	mtnug why cant i make and receive calls yet i verified my number 	mtn - General	None
1129456966395416576	mtnug why cant i make and receive calls yet i verified my number 	mtn - Network	None
1129460064002158592	mtnug i went today to mtn strictly for g upgrade which i did but am stil receiving that msg of upgrading what is happening 	mtn - Calls	None
1129460064002158592	mtnug i went today to mtn strictly for g upgrade which i did but am stil receiving that msg of upgrading what is happening 	mtn - CustomerService	Negative
1129460064002158592	mtnug i went today to mtn strictly for g upgrade which i did but am stil receiving that msg of upgrading what is happening 	mtn - Data	None
1129460064002158592	mtnug i went today to mtn strictly for g upgrade which i did but am stil receiving that msg of upgrading what is happening 	mtn - General	None
1129460064002158592	mtnug i went today to mtn strictly for g upgrade which i did but am stil receiving that msg of upgrading what is happening 	mtn - Network	None
1129462274408767488	mtnug please rectify errors with your system you cant activate things unauthorized on peoples phones and have people who arent helpful on your customer care line thats my case no c please rectify it 	mtn - Calls	None
1129462274408767488	mtnug please rectify errors with your system you cant activate things unauthorized on peoples phones and have people who arent helpful on your customer care line thats my case no c please rectify it 	mtn - CustomerService	Negative
1129462274408767488	mtnug please rectify errors with your system you cant activate things unauthorized on peoples phones and have people who arent helpful on your customer care line thats my case no c please rectify it 	mtn - Data	None
1129462274408767488	mtnug please rectify errors with your system you cant activate things unauthorized on peoples phones and have people who arent helpful on your customer care line thats my case no c please rectify it 	mtn - General	None
1129462274408767488	mtnug please rectify errors with your system you cant activate things unauthorized on peoples phones and have people who arent helpful on your customer care line thats my case no c please rectify it 	mtn - Network	None
1129466002692083712	irenentale mtnug mtn wakiri mtn can tell you have used of your data when your actually using mtn for internet 	mtn - Data	Negative
1129470053672542208	mtnug on th april i purchased voice bundles using mobile money well until today when i call customer care they give me hours not the bundles kidandaire help e out here 	mtn - Calls	None
1129470053672542208	mtnug on th april i purchased voice bundles using mobile money well until today when i call customer care they give me hours not the bundles kidandaire help e out here 	mtn - CustomerService	Negative
1129470053672542208	mtnug on th april i purchased voice bundles using mobile money well until today when i call customer care they give me hours not the bundles kidandaire help e out here 	mtn - Data	None
1129470053672542208	mtnug on th april i purchased voice bundles using mobile money well until today when i call customer care they give me hours not the bundles kidandaire help e out here 	mtn - General	None
1129470053672542208	mtnug on th april i purchased voice bundles using mobile money well until today when i call customer care they give me hours not the bundles kidandaire help e out here 	mtn - Network	None
1129472189865054208	mtnug whats wrong with you why cant i make calls or even access my data on my line you are telling me im unable to make calls even when i try the call center yet a few days ago u reverified my line i wish i could sue u for making me losses 	mtn - Calls	Negative
1129472189865054208	mtnug whats wrong with you why cant i make calls or even access my data on my line you are telling me im unable to make calls even when i try the call center yet a few days ago u reverified my line i wish i could sue u for making me losses 	mtn - CustomerService	None
1129472189865054208	mtnug whats wrong with you why cant i make calls or even access my data on my line you are telling me im unable to make calls even when i try the call center yet a few days ago u reverified my line i wish i could sue u for making me losses 	mtn - Data	Negative
1129472189865054208	mtnug whats wrong with you why cant i make calls or even access my data on my line you are telling me im unable to make calls even when i try the call center yet a few days ago u reverified my line i wish i could sue u for making me losses 	mtn - General	None
1129472189865054208	mtnug whats wrong with you why cant i make calls or even access my data on my line you are telling me im unable to make calls even when i try the call center yet a few days ago u reverified my line i wish i could sue u for making me losses 	mtn - Network	None
1129499324302397442	irenentale mtnug hahaha use mtn g cos there is network n the whole town 	mtn - Network	Positive
1129512352485974016	mtnug jst kne ryt now ur in ma hrt i went to jinja wz ma mtn g ma network wz freaking nyc n i wz enjoying da whole day keep it up 	mtn - Calls	None
1129512352485974016	mtnug jst kne ryt now ur in ma hrt i went to jinja wz ma mtn g ma network wz freaking nyc n i wz enjoying da whole day keep it up 	mtn - CustomerService	None
1129512352485974016	mtnug jst kne ryt now ur in ma hrt i went to jinja wz ma mtn g ma network wz freaking nyc n i wz enjoying da whole day keep it up 	mtn - Data	Positive
1129512352485974016	mtnug jst kne ryt now ur in ma hrt i went to jinja wz ma mtn g ma network wz freaking nyc n i wz enjoying da whole day keep it up 	mtn - General	None
1129512352485974016	mtnug jst kne ryt now ur in ma hrt i went to jinja wz ma mtn g ma network wz freaking nyc n i wz enjoying da whole day keep it up 	mtn - Network	None
1129560977438121984	mtnug i verified my no and now today he cant make calls all it says pliz note that u cant complete this call pliz mtnug whats the problem 	mtn - Calls	Negative
1129560977438121984	mtnug i verified my no and now today he cant make calls all it says pliz note that u cant complete this call pliz mtnug whats the problem 	mtn - CustomerService	None
1129560977438121984	mtnug i verified my no and now today he cant make calls all it says pliz note that u cant complete this call pliz mtnug whats the problem 	mtn - Data	None
1129560977438121984	mtnug i verified my no and now today he cant make calls all it says pliz note that u cant complete this call pliz mtnug whats the problem 	mtn - General	None
1129560977438121984	mtnug i verified my no and now today he cant make calls all it says pliz note that u cant complete this call pliz mtnug whats the problem 	mtn - Network	None
1129580837282996226	mtnug i woke up to make call then got this dear customer please note that your not able to complete this call they didnt even tell me y or wat to do next my phone no was reverified but cant make calls browse or access any mtn menu 	mtn - Calls	Negative
1129580837282996226	mtnug i woke up to make call then got this dear customer please note that your not able to complete this call they didnt even tell me y or wat to do next my phone no was reverified but cant make calls browse or access any mtn menu 	mtn - CustomerService	None
1129580837282996226	mtnug i woke up to make call then got this dear customer please note that your not able to complete this call they didnt even tell me y or wat to do next my phone no was reverified but cant make calls browse or access any mtn menu 	mtn - Data	None
1129580837282996226	mtnug i woke up to make call then got this dear customer please note that your not able to complete this call they didnt even tell me y or wat to do next my phone no was reverified but cant make calls browse or access any mtn menu 	mtn - General	None
1129580837282996226	mtnug i woke up to make call then got this dear customer please note that your not able to complete this call they didnt even tell me y or wat to do next my phone no was reverified but cant make calls browse or access any mtn menu 	mtn - Network	None
1129602762688389120	mtnug my line is not yet back despite assurances are you chasing us away to another network or what 	mtn - Calls	None
1129602762688389120	mtnug my line is not yet back despite assurances are you chasing us away to another network or what 	mtn - CustomerService	Negative
1129602762688389120	mtnug my line is not yet back despite assurances are you chasing us away to another network or what 	mtn - Data	None
1129602762688389120	mtnug my line is not yet back despite assurances are you chasing us away to another network or what 	mtn - General	None
1129602762688389120	mtnug my line is not yet back despite assurances are you chasing us away to another network or what 	mtn - Network	None
1129614617322414081	mtnug you send me a message that my number was validated and then you switch it off 	mtn - Calls	None
1129614617322414081	mtnug you send me a message that my number was validated and then you switch it off 	mtn - CustomerService	Negative
1129614617322414081	mtnug you send me a message that my number was validated and then you switch it off 	mtn - Data	None
1129614617322414081	mtnug you send me a message that my number was validated and then you switch it off 	mtn - General	None
1129614617322414081	mtnug you send me a message that my number was validated and then you switch it off 	mtn - Network	None
1129617944248504322	mtnug i forwarded the line in the night nothing has been upto now 	mtn - Calls	None
1129617944248504322	mtnug i forwarded the line in the night nothing has been upto now 	mtn - CustomerService	Negative
1129617944248504322	mtnug i forwarded the line in the night nothing has been upto now 	mtn - Data	None
1129617944248504322	mtnug i forwarded the line in the night nothing has been upto now 	mtn - General	None
1129617944248504322	mtnug i forwarded the line in the night nothing has been upto now 	mtn - Network	None
1129621053108621314	mtnug also get your house in orderi purchased freaky friday bt barely hours and data is over ddnt even receive that of your 	mtn - Calls	None
1129621053108621314	mtnug also get your house in orderi purchased freaky friday bt barely hours and data is over ddnt even receive that of your 	mtn - CustomerService	None
1129621053108621314	mtnug also get your house in orderi purchased freaky friday bt barely hours and data is over ddnt even receive that of your 	mtn - Data	Negative
1129621053108621314	mtnug also get your house in orderi purchased freaky friday bt barely hours and data is over ddnt even receive that of your 	mtn - General	None
1129621053108621314	mtnug also get your house in orderi purchased freaky friday bt barely hours and data is over ddnt even receive that of your 	mtn - Network	None
1129622618284417025	the network at the service station is also off mtnug whats going onnnnn 	mtn - Calls	None
1129622618284417025	the network at the service station is also off mtnug whats going onnnnn 	mtn - CustomerService	None
1129622618284417025	the network at the service station is also off mtnug whats going onnnnn 	mtn - Data	None
1129622618284417025	the network at the service station is also off mtnug whats going onnnnn 	mtn - General	None
1129622618284417025	the network at the service station is also off mtnug whats going onnnnn 	mtn - Network	Negative
1129622895167254528	these guys of mtnug dont care about how much weve lost as a result of their stupid disconnections 	mtn - Calls	None
1129622895167254528	these guys of mtnug dont care about how much weve lost as a result of their stupid disconnections 	mtn - CustomerService	None
1129622895167254528	these guys of mtnug dont care about how much weve lost as a result of their stupid disconnections 	mtn - Data	None
1129622895167254528	these guys of mtnug dont care about how much weve lost as a result of their stupid disconnections 	mtn - General	None
1129622895167254528	these guys of mtnug dont care about how much weve lost as a result of their stupid disconnections 	mtn - Network	Negative
1129624028640174080	mtnug why have you disconnected my line 	mtn - Calls	None
1129624028640174080	mtnug why have you disconnected my line 	mtn - CustomerService	None
1129624028640174080	mtnug why have you disconnected my line 	mtn - Data	None
1129624028640174080	mtnug why have you disconnected my line 	mtn - General	None
1129624028640174080	mtnug why have you disconnected my line 	mtn - Network	Negative
1129627408670306304	mtnug why cant i make calls 	mtn - Calls	Negative
1129627408670306304	mtnug why cant i make calls 	mtn - CustomerService	None
1129627408670306304	mtnug why cant i make calls 	mtn - Data	None
1129627408670306304	mtnug why cant i make calls 	mtn - General	None
1129627408670306304	mtnug why cant i make calls 	mtn - Network	None
1129634335752110081	mtnug at st it was g indeed but nowit went back to g 	mtn - Calls	None
1129634335752110081	mtnug at st it was g indeed but nowit went back to g 	mtn - CustomerService	None
1129634335752110081	mtnug at st it was g indeed but nowit went back to g 	mtn - Data	Negative
1129634335752110081	mtnug at st it was g indeed but nowit went back to g 	mtn - General	None
1129634335752110081	mtnug at st it was g indeed but nowit went back to g 	mtn - Network	None
1129637901543923713	mtnug fuckg mtnug youre fake 	mtn - Calls	None
1129637901543923713	mtnug fuckg mtnug youre fake 	mtn - CustomerService	None
1129637901543923713	mtnug fuckg mtnug youre fake 	mtn - Data	Negative
1129637901543923713	mtnug fuckg mtnug youre fake 	mtn - General	None
1129637901543923713	mtnug fuckg mtnug youre fake 	mtn - Network	None
1129640581511229440	mtnug morning support i am unabke to make calls on my number yet i verified my number what is the problem 	mtn - Calls	Negative
1129640581511229440	mtnug morning support i am unabke to make calls on my number yet i verified my number what is the problem 	mtn - CustomerService	None
1129640581511229440	mtnug morning support i am unabke to make calls on my number yet i verified my number what is the problem 	mtn - Data	None
1129640581511229440	mtnug morning support i am unabke to make calls on my number yet i verified my number what is the problem 	mtn - General	None
1129640581511229440	mtnug morning support i am unabke to make calls on my number yet i verified my number what is the problem 	mtn - Network	None
1129642130257977344	mtnug am unable to access any mtn services and yet my number was verified 	mtn - Calls	None
1129642130257977344	mtnug am unable to access any mtn services and yet my number was verified 	mtn - CustomerService	Negative
1129642130257977344	mtnug am unable to access any mtn services and yet my number was verified 	mtn - Data	None
1129642130257977344	mtnug am unable to access any mtn services and yet my number was verified 	mtn - General	None
1129642130257977344	mtnug am unable to access any mtn services and yet my number was verified 	mtn - Network	None
1129646339741011973	emmanuellwan mtnug joy did you get disconnected because i was and i didnt ask for it how many times do we have to verify this year in order not to be denied services we paid for 	mtn - Calls	None
1129646339741011973	emmanuellwan mtnug joy did you get disconnected because i was and i didnt ask for it how many times do we have to verify this year in order not to be denied services we paid for 	mtn - CustomerService	Negative
1129646339741011973	emmanuellwan mtnug joy did you get disconnected because i was and i didnt ask for it how many times do we have to verify this year in order not to be denied services we paid for 	mtn - Data	None
1129646339741011973	emmanuellwan mtnug joy did you get disconnected because i was and i didnt ask for it how many times do we have to verify this year in order not to be denied services we paid for 	mtn - General	None
1129646339741011973	emmanuellwan mtnug joy did you get disconnected because i was and i didnt ask for it how many times do we have to verify this year in order not to be denied services we paid for 	mtn - Network	None
1129647246973329408	mtnug my number was verified i wole this morning only not accessing any services 	mtn - Calls	None
1129647246973329408	mtnug my number was verified i wole this morning only not accessing any services 	mtn - CustomerService	Negative
1129647246973329408	mtnug my number was verified i wole this morning only not accessing any services 	mtn - Data	None
1129647246973329408	mtnug my number was verified i wole this morning only not accessing any services 	mtn - General	None
1129647246973329408	mtnug my number was verified i wole this morning only not accessing any services 	mtn - Network	None
1129648235105140736	mtnug plz work on network in bukoto some time no network 	mtn - Calls	None
1129648235105140736	mtnug plz work on network in bukoto some time no network 	mtn - CustomerService	None
1129648235105140736	mtnug plz work on network in bukoto some time no network 	mtn - Data	None
1129648235105140736	mtnug plz work on network in bukoto some time no network 	mtn - General	None
1129648235105140736	mtnug plz work on network in bukoto some time no network 	mtn - Network	Negative
1129659469712044032	mtnug mbwa mwe i reverified my line a week back kati mugigyeko i have called you mbu it will be back on in hours ndya wamwe ate refund my k for freaky friday tumbavu 	mtn - Calls	None
1129659469712044032	mtnug mbwa mwe i reverified my line a week back kati mugigyeko i have called you mbu it will be back on in hours ndya wamwe ate refund my k for freaky friday tumbavu 	mtn - CustomerService	Negative
1129659469712044032	mtnug mbwa mwe i reverified my line a week back kati mugigyeko i have called you mbu it will be back on in hours ndya wamwe ate refund my k for freaky friday tumbavu 	mtn - Data	None
1129659469712044032	mtnug mbwa mwe i reverified my line a week back kati mugigyeko i have called you mbu it will be back on in hours ndya wamwe ate refund my k for freaky friday tumbavu 	mtn - General	None
1129659469712044032	mtnug mbwa mwe i reverified my line a week back kati mugigyeko i have called you mbu it will be back on in hours ndya wamwe ate refund my k for freaky friday tumbavu 	mtn - Network	None
1129666144984588288	mtnug just woke up this morning and my calls are barred my line seems to be blocked yet i reverified it wtf is going on in this country 	mtn - Calls	Negative
1129666144984588288	mtnug just woke up this morning and my calls are barred my line seems to be blocked yet i reverified it wtf is going on in this country 	mtn - CustomerService	None
1129666144984588288	mtnug just woke up this morning and my calls are barred my line seems to be blocked yet i reverified it wtf is going on in this country 	mtn - Data	None
1129666144984588288	mtnug just woke up this morning and my calls are barred my line seems to be blocked yet i reverified it wtf is going on in this country 	mtn - General	None
1129666144984588288	mtnug just woke up this morning and my calls are barred my line seems to be blocked yet i reverified it wtf is going on in this country 	mtn - Network	None
1129666533515563008	mtnug i need to use my sim card please how many times do you want me to verify 	mtn - Calls	None
1129666533515563008	mtnug i need to use my sim card please how many times do you want me to verify 	mtn - CustomerService	Negative
1129666533515563008	mtnug i need to use my sim card please how many times do you want me to verify 	mtn - Data	None
1129666533515563008	mtnug i need to use my sim card please how many times do you want me to verify 	mtn - General	None
1129666533515563008	mtnug i need to use my sim card please how many times do you want me to verify 	mtn - Network	None
1129671870616428544	mtnug why are you knocking off numbers that you have confirmed is registered 	mtn - Calls	None
1129671870616428544	mtnug why are you knocking off numbers that you have confirmed is registered 	mtn - CustomerService	Negative
1129671870616428544	mtnug why are you knocking off numbers that you have confirmed is registered 	mtn - Data	None
1129671870616428544	mtnug why are you knocking off numbers that you have confirmed is registered 	mtn - General	None
1129671870616428544	mtnug why are you knocking off numbers that you have confirmed is registered 	mtn - Network	None
1129673049224208384	mtnug any particular reason why i have been knocked off the network after i sorted the nin registration issue 	mtn - Calls	None
1129673049224208384	mtnug any particular reason why i have been knocked off the network after i sorted the nin registration issue 	mtn - CustomerService	Negative
1129673049224208384	mtnug any particular reason why i have been knocked off the network after i sorted the nin registration issue 	mtn - Data	None
1129673049224208384	mtnug any particular reason why i have been knocked off the network after i sorted the nin registration issue 	mtn - General	None
1129673049224208384	mtnug any particular reason why i have been knocked off the network after i sorted the nin registration issue 	mtn - Network	None
1129674402642235392	simonsayzdgtl mtnug mtn is kinda on en off 	mtn - Calls	None
1129674402642235392	simonsayzdgtl mtnug mtn is kinda on en off 	mtn - CustomerService	None
1129674402642235392	simonsayzdgtl mtnug mtn is kinda on en off 	mtn - Data	None
1129674402642235392	simonsayzdgtl mtnug mtn is kinda on en off 	mtn - General	None
1129674402642235392	simonsayzdgtl mtnug mtn is kinda on en off 	mtn - Network	Negative
1129675123517251584	khadijjahs mtnug they have finally worked on my line 	mtn - Calls	None
1129675123517251584	khadijjahs mtnug they have finally worked on my line 	mtn - CustomerService	Positive
1129675123517251584	khadijjahs mtnug they have finally worked on my line 	mtn - Data	None
1129675123517251584	khadijjahs mtnug they have finally worked on my line 	mtn - General	None
1129675123517251584	khadijjahs mtnug they have finally worked on my line 	mtn - Network	None
1129676617486405633	mtnug what happened to your internet ive never seen g lte network operating at kps 	mtn - Calls	None
1129676617486405633	mtnug what happened to your internet ive never seen g lte network operating at kps 	mtn - CustomerService	None
1129676617486405633	mtnug what happened to your internet ive never seen g lte network operating at kps 	mtn - Data	Negative
1129676617486405633	mtnug what happened to your internet ive never seen g lte network operating at kps 	mtn - General	None
1129676617486405633	mtnug what happened to your internet ive never seen g lte network operating at kps 	mtn - Network	None
1129677753312325632	mtnug how many times do i have to verify my number why did i even waste my time verifying it just woke up and my number was disconnected uhmmmm 	mtn - Calls	None
1129677753312325632	mtnug how many times do i have to verify my number why did i even waste my time verifying it just woke up and my number was disconnected uhmmmm 	mtn - CustomerService	Negative
1129677753312325632	mtnug how many times do i have to verify my number why did i even waste my time verifying it just woke up and my number was disconnected uhmmmm 	mtn - Data	None
1129677753312325632	mtnug how many times do i have to verify my number why did i even waste my time verifying it just woke up and my number was disconnected uhmmmm 	mtn - General	None
1129677753312325632	mtnug how many times do i have to verify my number why did i even waste my time verifying it just woke up and my number was disconnected uhmmmm 	mtn - Network	None
1129683308969807872	mtnug please style up you told me to go verify my number and i went to your offices with my orginal national id and when i tried to verify it it kept saying error with the attendant now you have blocked my main line work on your glitches stop taking us for fools 	mtn - Calls	None
1129683308969807872	mtnug please style up you told me to go verify my number and i went to your offices with my orginal national id and when i tried to verify it it kept saying error with the attendant now you have blocked my main line work on your glitches stop taking us for fools 	mtn - CustomerService	Negative
1129683308969807872	mtnug please style up you told me to go verify my number and i went to your offices with my orginal national id and when i tried to verify it it kept saying error with the attendant now you have blocked my main line work on your glitches stop taking us for fools 	mtn - Data	None
1129683308969807872	mtnug please style up you told me to go verify my number and i went to your offices with my orginal national id and when i tried to verify it it kept saying error with the attendant now you have blocked my main line work on your glitches stop taking us for fools 	mtn - General	None
1129683308969807872	mtnug please style up you told me to go verify my number and i went to your offices with my orginal national id and when i tried to verify it it kept saying error with the attendant now you have blocked my main line work on your glitches stop taking us for fools 	mtn - Network	None
1129694160733310976	mtnug resolved my out of service number is back into service 	mtn - Calls	None
1129694160733310976	mtnug resolved my out of service number is back into service 	mtn - CustomerService	Positive
1129694160733310976	mtnug resolved my out of service number is back into service 	mtn - Data	None
1129694160733310976	mtnug resolved my out of service number is back into service 	mtn - General	None
1129694160733310976	mtnug resolved my out of service number is back into service 	mtn - Network	None
1129694221110272000	mtnug resolved my out of service number is back into service 	mtn - Calls	None
1129694221110272000	mtnug resolved my out of service number is back into service 	mtn - CustomerService	Positive
1129694221110272000	mtnug resolved my out of service number is back into service 	mtn - Data	None
1129694221110272000	mtnug resolved my out of service number is back into service 	mtn - General	None
1129694221110272000	mtnug resolved my out of service number is back into service 	mtn - Network	None
1129700068393660421	but mtnug why lie about internet all over uganda are you trying to say my home is outside uganda thinking cant believe am going to lose a whole k bse your internet is terrible 	mtn - Calls	None
1129700068393660421	but mtnug why lie about internet all over uganda are you trying to say my home is outside uganda thinking cant believe am going to lose a whole k bse your internet is terrible 	mtn - CustomerService	None
1129700068393660421	but mtnug why lie about internet all over uganda are you trying to say my home is outside uganda thinking cant believe am going to lose a whole k bse your internet is terrible 	mtn - Data	Negative
1129700068393660421	but mtnug why lie about internet all over uganda are you trying to say my home is outside uganda thinking cant believe am going to lose a whole k bse your internet is terrible 	mtn - General	None
1129700068393660421	but mtnug why lie about internet all over uganda are you trying to say my home is outside uganda thinking cant believe am going to lose a whole k bse your internet is terrible 	mtn - Network	None
1129705466479689730	ssmusoke mtnug you need to verify that the line is in service i was having challenges with mtnmoney till i realized my line had been switched offdeactivated 	mtn - Calls	None
1129705466479689730	ssmusoke mtnug you need to verify that the line is in service i was having challenges with mtnmoney till i realized my line had been switched offdeactivated 	mtn - CustomerService	Negative
1129705466479689730	ssmusoke mtnug you need to verify that the line is in service i was having challenges with mtnmoney till i realized my line had been switched offdeactivated 	mtn - Data	None
1129705466479689730	ssmusoke mtnug you need to verify that the line is in service i was having challenges with mtnmoney till i realized my line had been switched offdeactivated 	mtn - General	None
1129705466479689730	ssmusoke mtnug you need to verify that the line is in service i was having challenges with mtnmoney till i realized my line had been switched offdeactivated 	mtn - Network	None
1129711544474976257	mtnug did reregister of mine no at accacia mall on th may but today line was blocked had to go to acacia mall again this is real inconvenience to us they said it is system error mtn u need to rectify your issues instead of making people run to u again 	mtn - Calls	None
1129711544474976257	mtnug did reregister of mine no at accacia mall on th may but today line was blocked had to go to acacia mall again this is real inconvenience to us they said it is system error mtn u need to rectify your issues instead of making people run to u again 	mtn - CustomerService	Negative
1129711544474976257	mtnug did reregister of mine no at accacia mall on th may but today line was blocked had to go to acacia mall again this is real inconvenience to us they said it is system error mtn u need to rectify your issues instead of making people run to u again 	mtn - Data	None
1129711544474976257	mtnug did reregister of mine no at accacia mall on th may but today line was blocked had to go to acacia mall again this is real inconvenience to us they said it is system error mtn u need to rectify your issues instead of making people run to u again 	mtn - General	None
1129711544474976257	mtnug did reregister of mine no at accacia mall on th may but today line was blocked had to go to acacia mall again this is real inconvenience to us they said it is system error mtn u need to rectify your issues instead of making people run to u again 	mtn - Network	None
1129735278619439104	fade up with this ki mtnug money network 	mtn - Calls	None
1129735278619439104	fade up with this ki mtnug money network 	mtn - CustomerService	None
1129735278619439104	fade up with this ki mtnug money network 	mtn - Data	None
1129735278619439104	fade up with this ki mtnug money network 	mtn - General	None
1129735278619439104	fade up with this ki mtnug money network 	mtn - Network	None
1129735618727165952	so mtnug internet users should literally complain to mtn for its slowest internet connectivity joy 	mtn - Calls	None
1129735618727165952	so mtnug internet users should literally complain to mtn for its slowest internet connectivity joy 	mtn - CustomerService	None
1129735618727165952	so mtnug internet users should literally complain to mtn for its slowest internet connectivity joy 	mtn - Data	Negative
1129735618727165952	so mtnug internet users should literally complain to mtn for its slowest internet connectivity joy 	mtn - General	None
1129735618727165952	so mtnug internet users should literally complain to mtn for its slowest internet connectivity joy 	mtn - Network	None
1129753143489769472	mtnug what the fuck is wrong with your g internet 	mtn - Calls	None
1129753143489769472	mtnug what the fuck is wrong with your g internet 	mtn - CustomerService	None
1129753143489769472	mtnug what the fuck is wrong with your g internet 	mtn - Data	Negative
1129753143489769472	mtnug what the fuck is wrong with your g internet 	mtn - General	None
1129753143489769472	mtnug what the fuck is wrong with your g internet 	mtn - Network	None
1129766855726510080	mtnug ur network sucks oba temukyilaba wonder you praise self that ur on g yet ur on g 	mtn - Calls	None
1129766855726510080	mtnug ur network sucks oba temukyilaba wonder you praise self that ur on g yet ur on g 	mtn - CustomerService	None
1129766855726510080	mtnug ur network sucks oba temukyilaba wonder you praise self that ur on g yet ur on g 	mtn - Data	None
1129766855726510080	mtnug ur network sucks oba temukyilaba wonder you praise self that ur on g yet ur on g 	mtn - General	None
1129766855726510080	mtnug ur network sucks oba temukyilaba wonder you praise self that ur on g yet ur on g 	mtn - Network	Negative
1129768096300969985	mtnug what happened to the gb am supposed to get after upgrading thinking 	mtn - Calls	None
1129768096300969985	mtnug what happened to the gb am supposed to get after upgrading thinking 	mtn - CustomerService	None
1129768096300969985	mtnug what happened to the gb am supposed to get after upgrading thinking 	mtn - Data	Negative
1129768096300969985	mtnug what happened to the gb am supposed to get after upgrading thinking 	mtn - General	None
1129768096300969985	mtnug what happened to the gb am supposed to get after upgrading thinking 	mtn - Network	None
1129808009796956160	dianeotz mtnug that network sucks 	mtn - Calls	None
1129808009796956160	dianeotz mtnug that network sucks 	mtn - CustomerService	None
1129808009796956160	dianeotz mtnug that network sucks 	mtn - Data	None
1129808009796956160	dianeotz mtnug that network sucks 	mtn - General	None
1129808009796956160	dianeotz mtnug that network sucks 	mtn - Network	Negative
1129809914170421249	your internet is exceptionally slow you cant even download a pic of kbs god why do you even have data bundles mtnug very annoying 	mtn - Calls	None
1129809914170421249	your internet is exceptionally slow you cant even download a pic of kbs god why do you even have data bundles mtnug very annoying 	mtn - CustomerService	None
1129809914170421249	your internet is exceptionally slow you cant even download a pic of kbs god why do you even have data bundles mtnug very annoying 	mtn - Data	Negative
1129809914170421249	your internet is exceptionally slow you cant even download a pic of kbs god why do you even have data bundles mtnug very annoying 	mtn - General	None
1129809914170421249	your internet is exceptionally slow you cant even download a pic of kbs god why do you even have data bundles mtnug very annoying 	mtn - Network	None
1129840346110857217	mtnug thanks for the services your internet is supper fast am not your brand ambassador but i have to tell all ugandan to try this smart phone network 	mtn - Calls	None
1129840346110857217	mtnug thanks for the services your internet is supper fast am not your brand ambassador but i have to tell all ugandan to try this smart phone network 	mtn - CustomerService	None
1129840346110857217	mtnug thanks for the services your internet is supper fast am not your brand ambassador but i have to tell all ugandan to try this smart phone network 	mtn - Data	Positive
1129840346110857217	mtnug thanks for the services your internet is supper fast am not your brand ambassador but i have to tell all ugandan to try this smart phone network 	mtn - General	None
1129840346110857217	mtnug thanks for the services your internet is supper fast am not your brand ambassador but i have to tell all ugandan to try this smart phone network 	mtn - Network	None
1129977156237451264	mtnug still waiting on your response its actually been hours now 	mtn - Calls	None
1129977156237451264	mtnug still waiting on your response its actually been hours now 	mtn - CustomerService	Negative
1129977156237451264	mtnug still waiting on your response its actually been hours now 	mtn - Data	None
1129977156237451264	mtnug still waiting on your response its actually been hours now 	mtn - General	None
1129977156237451264	mtnug still waiting on your response its actually been hours now 	mtn - Network	None
